busStopId,stopNameKorean,stopNameRomanized,stopNameTranslated,StopNameNaver
PHB351009013,선린병원후문,Seon-lin-byeong-won-hu-mun,Sunlin Hospital Back Gate,
PHB351009015,나루끝,Na-lu-kkeut,Naruggeut,Naru Kkeut
PHB351009016,우방신천지타운,U-bang-sin-cheon-ji-ta-un,Woobang Sincheondji Town Apartment,Ubang Sincheonji Town
PHB351009018,포항세관,Po-hang-se-gwan,Pohang Customs,Pohang Customs Office
PHB351009019,동아전원타운,Dong-a-jeon-won-ta-un,Donga Jeonwon Town,Donga Jeonwon Town
PHB351009020,포항고등학교,Po-hang-go-deung-hag-gyo,Pohang High School,Pohang High School
PHB351009021,우방비치타운,U-bang-bi-chi-ta-un,Woobang Beach Town Apartment,Ubang Beach Town
PHB351009022,영일대 해수욕장,Yeong-il-dae- -hae-su-yog-jang,Yeongildae Beach,Yeongildae Beach
PHB351009023,영일대 해수욕장,Yeong-il-dae- -hae-su-yog-jang,Yeongildae Beach,Yeongildae Beach
PHB351009024,포항고등학교,Po-hang-go-deung-hag-gyo,Pohang High School,Pohang High School
PHB351009028,포항고등학교,Po-hang-go-deung-hag-gyo,Pohang High School,Pohang High School
PHB351009030,포항고(무정차),Po-hang-go(mu-jeong-cha),Pohang High School(non-stop),Pohang High School (Non-stop)
PHB351010001,양학온천프라자,Yang-hag-on-cheon-peu-la-ja,Yanghak Hot Springs Plaza,Yanghak Oncheon Plaza
PHB351010002,양학온천프라자,Yang-hag-on-cheon-peu-la-ja,Yanghak Hot Springs Plaza,Yanghak Oncheon Plaza
PHB351010003,백학아파트,Baeg-hag-a-pa-teu,Baekhak Apartment,Baekhak Apartment
PHB351010004,백학아파트,Baeg-hag-a-pa-teu,Baekhak Apartment,Baekhak Apartment
PHB351010005,이동삼성아파트,I-dong-sam-seong-a-pa-teu,Idong Samsung Apartment,Idong Samseong Apartment
PHB351010006,이마트 이동점,I-ma-teu- -i-dong-jeom,Emart Idong Branch,
PHB351010008,양학시장,Yang-hag-si-jang,Yanghak Market,Yanghak Market
PHB351010009,양학시장,Yang-hag-si-jang,Yanghak Market,Yanghak Market
PHB351010010,양학초등학교,Yang-hag-cho-deung-hag-gyo,Yanghak Elementary School,Yanghak Elementary School
PHB351010011,양학초등학교,Yang-hag-cho-deung-hag-gyo,Yanghak Elementary School,Yanghak Elementary School
PHB351010012,이동삼성아파트,I-dong-sam-seong-a-pa-teu,Idong Samsung Apartment,Idong Samseong Apartment
PHB351011001,죽도동민복지회관,Jug-do-dong-min-bog-ji-hoe-gwan,Jukdo Community Welfare Center,Jukdo Townspeople Welfare Hall
PHB351011002,죽도동민복지회관,Jug-do-dong-min-bog-ji-hoe-gwan,Jukdo Community Welfare Center,Jukdo Townspeople Welfare Hall
PHB351011003,오거리,O-geo-li,5 Junction Road,Ogeori
PHB351011004,죽도시장,Jug-do-si-jang,Jukdo Market,Jukdo Market
PHB351011005,죽도시장,Jug-do-si-jang,Jukdo Market,Jukdo Market
PHB351012001,오거리,O-geo-li,5 Junction Road,Ogeori
PHB351012002,고속버스터미널,Go-sog-beo-seu-teo-mi-neol,Express Bus Terminal,Express Bus Terminal
PHB351012003,포항중앙교회,Po-hang-jung-ang-gyo-hoe,Pohang Central Church,
PHB351012004,포항중앙교회,Po-hang-jung-ang-gyo-hoe,Pohang Central Church,
PHB351012005,죽도시장,Jug-do-si-jang,Jukdo Market,Jukdo Market
PHB351012006,홈플러스,Hom-peul-leo-seu,Homeplus,Homeplus
PHB351012007,죽도파출소,Jug-do-pa-chul-so,Jukdo Police Box,Jukdo Police Office
PHB351012008,GS슈퍼마켓,GS-syu-peo-ma-kes,GS Supermarket,GS Supermarket
PHB351012009,고용복지플러스센터,Go-yong-bog-ji-peul-leo-seu-sen-teo,Employment Welfare Plus Center,Employment & Welfare Plus Center
PHB351012010,고용복지플러스센터,Go-yong-bog-ji-peul-leo-seu-sen-teo,Employment Welfare Plus Center,Employment & Welfare Plus Center
PHB351012011,GS슈퍼마켓,GS-syu-peo-ma-kes,GS Supermarket,GS Supermarket
PHB351012012,죽도파출소,Jug-do-pa-chul-so,Jukdo Police Box,Jukdo Police Office
PHB351012013,홈플러스(오거리),Hom-peul-leo-seu(o-geo-li),Homeplus(5 Junction Road),
PHB351012016,산업은행,San-eob-eun-haeng,Korea Development Bank,KDB
PHB351012017,산업은행,San-eob-eun-haeng,Korea Development Bank,KDB
PHB351012020,교보생명,Gyo-bo-saeng-myeong,Kyobo Life Insurance CO.,Kyobo Life Insurance
PHB351012029,농협포항시지부,Nong-hyeob-po-hang-si-ji-bu,Nonghyup Pohang City Branch,Nonghyup Pohangsi Branch
PHB351012030,농협포항시지부,Nong-hyeob-po-hang-si-ji-bu,Nonghyup Pohang City Branch,Nonghyup Pohangsi Branch
PHB351012033,터미널차고지,Teo-mi-neol-cha-go-ji,Terminal Garage,Terminal Garage
PHB351012038,세명고등학교,Se-myeong-go-deung-hag-gyo,Semyeong High School,
PHB351012039,경화주유소,Gyeong-hwa-ju-yu-so,Gyeonghwa Gas Station,Gyeonghwa Gas Station
PHB351012040,포항우리병원,Po-hang-u-li-byeong-won,Pohang Woori Hospital,
PHB351012048,쌍용사거리,Ssang-yong-sa-geo-li,Ssangyong Intersection,Ssangyong Sageori
PHB351012049,세명고등학교,Se-myeong-go-deung-hag-gyo,Semyeong High School,
PHB351012050,오광장,O-gwang-jang,Ogwangjang,Ogwangjang
PHB351013001,양학육교,Yang-hag-yug-gyo,Yanghak Footbridge,
PHB351013002,포항서부신협,Po-hang-seo-bu-sin-hyeob,Pohang West Credit Union,
PHB351013003,포항남부초등학교,Po-hang-nam-bu-cho-deung-hag-gyo,Pohang Nambu Elementary School,
PHB351013005,포항남부초등학교,Po-hang-nam-bu-cho-deung-hag-gyo,Pohang Nambu Elementary School,
PHB351013006,필로스호텔,Pil-lo-seu-ho-tel,Philos Hotel,Hotel Philos
PHB351013007,쌍용아파트,Ssang-yong-a-pa-teu,Ssangyong Apartment,Ssangyong Apartment
PHB351013008,쌍용아파트,Ssang-yong-a-pa-teu,Ssangyong Apartment,Ssangyong Apartment
PHB351013009,하나로아파트,Ha-na-lo-a-pa-teu,Hanaro Apartment,Hanaro Apartment
PHB351013010,하나로아파트,Ha-na-lo-a-pa-teu,Hanaro Apartment,Hanaro Apartment
PHB351013011,포항여자전자고등학교,Po-hang-yeo-ja-jeon-ja-go-deung-hag-gyo,Pohang Girl's Electronic High School,
PHB351013012,대흥초등학교,Dae-heung-cho-deung-hag-gyo,Daeheung Elementary School,Daeheung Elementary School
PHB351013013,용흥우방아파트,Yong-heung-u-bang-a-pa-teu,Yongheung Woobang Apartment,Yongheung Ubang Apartment
PHB351013014,대흥초등학교,Dae-heung-cho-deung-hag-gyo,Daeheung Elementary School,Daeheung Elementary School
PHB351013015,한라맨션2차,Han-la-maen-syeon-2-cha,Halla Mansion #2 Complex,Halla Mansion #2
PHB351013016,포항제일교회,Po-hang-je-il-gyo-hoe,Pohang Jeil Church,
PHB351013017,포항풋살구장,Po-hang-pus-sal-gu-jang,Pohang Futsal Field,Pohang Futsal Field
PHB351013018,동지재단,Dong-ji-jae-dan,Dongji Foundation,Dongji Foundation
PHB351013019,용흥초등학교,Yong-heung-cho-deung-hag-gyo,Yongheung Elementary School,Yongheung Elementary School
PHB351013020,경상북도동부청사,Gyeong-sang-bug-do-dong-bu-cheong-sa,Gyeongsangbuk-do Eastern Government Office,Gyeongsangbuk-do Eastern Government Building
PHB351013021,포항의료원,Po-hang-ui-lyo-won,Pohang Medical Center,Pohang Medical Center
PHB351013022,용흥우방아파트,Yong-heung-u-bang-a-pa-teu,Yongheung Woobang Apartment,Yongheung Ubang Apartment
PHB351013023,한라맨션1차,Han-la-maen-syeon-1-cha,Halla Mansion #1 Complex,Halla Mansion #1
PHB351013024,학도의용군 기념관,Hag-do-ui-yong-gun- -gi-nyeom-gwan,Volunteer Soldier Memorial Hall,
PHB351013025,용흥동행정복지센터,Yong-heung-dong-haeng-jeong-bog-ji-sen-teo,Yongheung-dong Administrative Welfare Center,
PHB351013026,포항여자전자고등학교,Po-hang-yeo-ja-jeon-ja-go-deung-hag-gyo,Pohang Girl's Electronic High School,
PHB351013027,양학육교,Yang-hag-yug-gyo,Yanghak Footbridge,
PHB351013029,포항제일교회,Po-hang-je-il-gyo-hoe,Pohang Jeil Church,
PHB351013031,한라맨션1차,Han-la-maen-syeon-1-cha,Halla Mansion #1 Complex,Halla Mansion #1
PHB351013032,용흥동행정복지센터,Yong-heung-dong-haeng-jeong-bog-ji-sen-teo,Yongheung-dong Administrative Welfare Center,
PHB351013034,한라맨션2차,Han-la-maen-syeon-2-cha,Halla Mansion #2 Complex,Halla Mansion #2
PHB351013039,동지재단 출발,Dong-ji-jae-dan-chul-bal,Dongji Foundation Departure,Dongji Foundation Chulbal
PHB351013040,제일교회 사거리,Je-il-gyo-hoe-sa-geo-li,Jeil Church Intersection,Jeil Church Sageori
PHB351013041,한라맨션 인근,Han-la-maen-syeon- -in-geun,Near Halla Mansion Complex,Halla Mansion Ingeun
PHB351014001,대동우방아파트,Dae-dong-u-bang-a-pa-teu,Daedong Woobang Apartment,
PHB351014002,대동우방아파트,Dae-dong-u-bang-a-pa-teu,Daedong Woobang Apartment,
PHB351014006,창포사거리,Chang-po-sa-geo-li,Changpo Intersection,Changpo Sageori
PHB351014007,두호초등학교,Du-ho-cho-deung-hag-gyo,Duho Elementary School,Duho Elementary School
PHB351014008,두호초등학교,Du-ho-cho-deung-hag-gyo,Duho Elementary School,Duho Elementary School
PHB351014009,장성초등학교,Jang-seong-cho-deung-hag-gyo,Jangseong Elementary School,Jangseong Elementary School
PHB351014010,우방아이유쉘아파트,U-bang-a-i-yu-swel-a-pa-teu,Woobang Iusell Apartment,Woobang Iu Sell Apartment
PHB351014011,우방아이유쉘아파트,U-bang-a-i-yu-swel-a-pa-teu,Woobang Iusell Apartment,Woobang Iu Sell Apartment
PHB351014012,동아화성아파트,Dong-a-hwa-seong-a-pa-teu,Donga Hwaseong Apartment,Dong-a Chemical Apartment
PHB351014014,영포아파트,Yeong-po-a-pa-teu,Yeongpo Apartment,
PHB351014015,포항 중앙고등학교,Po-hang- -jung-ang-go-deung-hag-gyo,Pohang Jungang High School,Pohang Jungang High School
PHB351014016,유성여자고등학교,Yu-seong-yeo-ja-go-deung-hag-gyo,Yuseong Girls' High School,
PHB351014017,유성여자고등학교,Yu-seong-yeo-ja-go-deung-hag-gyo,Yuseong Girls' High School,
PHB351014018,포항 중앙고등학교,Po-hang- -jung-ang-go-deung-hag-gyo,Pohang Jungang High School,Pohang Jungang High School
PHB351014023,포항시여성문화관,Po-hang-si-yeo-seong-mun-hwa-gwan,Pohang Women’s Cultural Center,
PHB351014024,우창동행정복지센터,U-chang-dong-haeng-jeong-bog-ji-sen-teo,Wuchang-dong Administrative Welfare Center,
PHB351014025,우창동행정복지센터,U-chang-dong-haeng-jeong-bog-ji-sen-teo,Wuchang-dong Administrative Welfare Center,
PHB351014026,포항시여성문화관,Po-hang-si-yeo-seong-mun-hwa-gwan,Pohang Women’s Cultural Center,
PHB351014027,세화고등학교,Se-hwa-go-deung-hag-gyo,Sehwa High School,Sehwa High School
PHB351014028,영신고등학교,Yeong-sin-go-deung-hag-gyo,Youngshin High School,Yeongsin High School
PHB351014029,영신고등학교,Yeong-sin-go-deung-hag-gyo,Youngshin High School,Yeongsin High School
PHB351014033,시외버스간이승강장,Si-oe-beo-seu-gan-i-seung-gang-jang,Intercity Bus Stop,
PHB351014034,시외버스간이승강장,Si-oe-beo-seu-gan-i-seung-gang-jang,Intercity Bus Stop,
PHB351015001,창포사거리,Chang-po-sa-geo-li,Changpo Intersection,Changpo Sageori
PHB351015002,창포사거리,Chang-po-sa-geo-li,Changpo Intersection,Changpo Sageori
PHB351015003,두호남부초등학교,Du-ho-nam-bu-cho-deung-hag-gyo,Duho Nambu Elementary School,Duho Nambu Elementary School
PHB351015004,두호남부초등학교,Du-ho-nam-bu-cho-deung-hag-gyo,Duho Nambu Elementary School,Duho Nambu Elementary School
PHB351015005,두호삼거리,Du-ho-sam-geo-li,Duho Three-way Intersection,
PHB351015006,롯데아파트,Los-de-a-pa-teu,LOTTE Apartment,Lotte Apartment
PHB351015007,롯데아파트,Los-de-a-pa-teu,LOTTE Apartment,Lotte Apartment
PHB351015009,두호동행정복지센터,Du-ho-dong-haeng-jeong-bog-ji-sen-teo,Duho-dong Administrative Welfare Center,Duho-dong Administration & Welfare Center
PHB351015010,동부초등학교,Dong-bu-cho-deung-hag-gyo,Dongbu Elementary School,Dongbu Elementary School
PHB351015011,두호동행정복지센터,Du-ho-dong-haeng-jeong-bog-ji-sen-teo,Duho-dong Administrative Welfare Center,Duho-dong Administration & Welfare Center
PHB351015012,동부초등학교후문,Dong-bu-cho-deung-hag-gyo-hu-mun,Dongbu Elementary School Back Gate,
PHB351015013,동부초등학교후문,Dong-bu-cho-deung-hag-gyo-hu-mun,Dongbu Elementary School Back Gate,
PHB351015014,설머리물회지구,Seol-meo-li-mul-hoe-ji-gu,Seolmeori Mulhoe District,
PHB351015015,설머리물회지구,Seol-meo-li-mul-hoe-ji-gu,Seolmeori Mulhoe District,
PHB351016001,장성초등학교,Jang-seong-cho-deung-hag-gyo,Jangseong Elementary School,Jangseong Elementary School
PHB351016002,럭키아파트,Leog-ki-a-pa-teu,Lucky Apartment,Lucky Apartment
PHB351016003,럭키아파트,Leog-ki-a-pa-teu,Lucky Apartment,Lucky Apartment
PHB351016004,장성럭키2차,Jang-seong-leog-ki-2-cha,Jangseong Lucky #2 Apartment,
PHB351016005,현진에버빌3단지,Hyeon-jin-e-beo-bil-3-dan-ji,Hyunjin Everville Apartmnet Complex #3,
PHB351016007,북구보건소,Bug-gu-bo-geon-so,Buk-gu Public Health Center,Bukgu Public Health Center
PHB351016008,HCN경북방송,HCN-gyeong-bug-bang-song,HCN Gyeongbuk Broadcasting,HCN Gyeongbuk Broadcasting
PHB351016009,HCN경북방송,HCN-gyeong-bug-bang-song,HCN Gyeongbuk Broadcasting,HCN Gyeongbuk Broadcasting
PHB351016010,북구보건소,Bug-gu-bo-geon-so,Buk-gu Public Health Center,Bukgu Public Health Center
PHB351016011,두산위브후문,Du-san-wi-beu-hu-mun,Doosan We’ve Apartment Back Gate,
PHB351016012,포항교회,Po-hang-gyo-hoe,Pohang Church,Pohang Church
PHB351016013,대림골든빌,Dae-lim-gol-deun-bil,Daelim Goldenville Apartment,Daerim Goldenville
PHB351016014,대림골든빌,Dae-lim-gol-deun-bil,Daelim Goldenville Apartment,Daerim Goldenville
PHB351016015,장원초등학교,Jang-won-cho-deung-hag-gyo,Jangwon Elementary School,Jangwon Elementary School
PHB351016016,장원초등학교,Jang-won-cho-deung-hag-gyo,Jangwon Elementary School,Jangwon Elementary School
PHB351016017,장성고등학교,Jang-seong-go-deung-hag-gyo,Jangseong High School,Jangseong High School
PHB351016019,장성현대아파트,Jang-seong-hyeon-dae-a-pa-teu,Jangseong HYUNDAI Apartment,Jangseong Hyeondae Apartment
PHB351016020,장성현대아파트,Jang-seong-hyeon-dae-a-pa-teu,Jangseong HYUNDAI Apartment,Jangseong Hyeondae Apartment
PHB351016023,롯데낙천대,Los-de-nag-cheon-dae,LOTTE Nakcheondae Apartment,Lotte Nakcheondae
PHB351016024,롯데낙천대,Los-de-nag-cheon-dae,LOTTE Nakcheondae Apartment,Lotte Nakcheondae
PHB351016025,경성홈타운,Gyeong-seong-hom-ta-un,Gyeongseong Hometown Apartment,Gyeongseong Home Town
PHB351016026,경성홈타운,Gyeong-seong-hom-ta-un,Gyeongseong Hometown Apartment,Gyeongseong Home Town
PHB351016027,양덕사거리,Yang-deog-sa-geo-li,Yangdeok Intersection,Yangdeok Sageori
PHB351016028,양덕사거리,Yang-deog-sa-geo-li,Yangdeok Intersection,Yangdeok Sageori
PHB351016030,양덕차고지,Yang-deog-cha-go-ji,Yangdeok Garage,Yangdeok Garage
PHB351016031,포항교회,Po-hang-gyo-hoe,Pohang Church,Pohang Church
PHB351016032,두산위브후문,Du-san-wi-beu-hu-mun,Doosan We’ve Apartment Back Gate,
PHB351016033,장성고등학교,Jang-seong-go-deung-hag-gyo,Jangseong High School,Jangseong High School
PHB351016035,한국산업인력공단,Han-gug-san-eob-in-lyeog-gong-dan,Human Resources Development Service of Korea,Human Resources Development Service of Korea
PHB351016038,장원초등학교,Jang-won-cho-deung-hag-gyo,Jangwon Elementary School,Jangwon Elementary School
PHB351016044,포항대학교,Po-hang-dae-hag-gyo,Pohang University,
PHB351016045,풍림아이원,Pung-lim-a-i-won,Poonglim I-One Apartment,Poonglim Iwant
PHB351016046,풍림아이원,Pung-lim-a-i-won,Poonglim I-One Apartment,Poonglim Iwant
PHB351016059,삼성쉐르빌,Sam-seong-swe-leu-bil,Samsung Chereville Apartment,Samsung Chereville
PHB351016060,삼성쉐르빌,Sam-seong-swe-leu-bil,Samsung Chereville Apartment,Samsung Chereville
PHB351016065,농협하나로클럽,Nong-hyeob-ha-na-lo-keul-leob,Nonghyup Hanaro Club,NH Hanaroclub
PHB351016066,농협하나로클럽,Nong-hyeob-ha-na-lo-keul-leob,Nonghyup Hanaro Club,NH Hanaroclub
PHB351016070,상지프라자,Sang-ji-peu-la-ja,Sangji Plaza,Sangji Plaza
PHB351016071,상지프라자,Sang-ji-peu-la-ja,Sangji Plaza,Sangji Plaza
PHB351016073,남광하우스토리,Nam-gwang-ha-u-seu-to-li,Namgwang HauStory Apartment,Namgwang HauStory
PHB351016074,농협 양덕지점,Nong-hyeob- -yang-deog-ji-jeom,Nonghyup Yangdeok Branch,Nonghyup Yangdeok Branch
PHB351016075,농협 양덕지점,Nong-hyeob- -yang-deog-ji-jeom,Nonghyup Yangdeok Branch,Nonghyup Yangdeok Branch
PHB351016076,남광하우스토리,Nam-gwang-ha-u-seu-to-li,Namgwang HauStory Apartment,Namgwang HauStory
PHB351016079,양덕체육공원,Yang-deog-che-yug-gong-won,Yangdeok Sports Park,Yangdeok Sports Park
PHB351016080,양덕체육공원,Yang-deog-che-yug-gong-won,Yangdeok Sports Park,Yangdeok Sports Park
PHB351016081,법원검찰청,Beob-won-geom-chal-cheong,Court & Public Prosecutor's Office,Beobwon Public Prosecutors' Office
PHB351016082,법원검찰청,Beob-won-geom-chal-cheong,Court & Public Prosecutor's Office,Beobwon Public Prosecutors' Office
PHB351016083,장량휴먼시아,Jang-lyang-hyu-meon-si-a,Jangnyang Humansia Apartment,Jangnyang Humansia
PHB351016084,장량휴먼시아,Jang-lyang-hyu-meon-si-a,Jangnyang Humansia Apartment,Jangnyang Humansia
PHB351016085,한국산업인력공단,Han-gug-san-eob-in-lyeog-gong-dan,Human Resources Development Service of Korea,Human Resources Development Service of Korea
PHB351016086,장량휴먼시아,Jang-lyang-hyu-meon-si-a,Jangnyang Humansia Apartment,
PHB351016087,양서초등학교,Yang-seo-cho-deung-hag-gyo,Yangseo Elementary School,
PHB351016088,양서초등학교,Yang-seo-cho-deung-hag-gyo,Yangseo Elementary School,
PHB351016089,장성삼도뷰엔빌,Jang-seong-sam-do-byu-en-bil,Jangseong Samdo View & Ville Apartment,
PHB351016095,장원초등학교,Jang-won-cho-deung-hag-gyo,Jangwon Elementary School,Jangwon Elementary School
PHB351016096,양덕차고지,Yang-deog-cha-go-ji,Yangdeok Garage,Yangdeok Garage
PHB351016097,삼도뷰엔빌,Sam-do-byu-en-bil,Samdo View & Ville Apartment,Samdo Buenville
PHB351016098,삼도뷰엔빌,Sam-do-byu-en-bil,Samdo View & Ville Apartment,Samdo Buenville
PHB351016104,삼구4차,Sam-gu-4-cha,Samgu #4 Apartment,Samgu #4
PHB351016106,법원사거리,Beob-won-sa-geo-li,Court Intersection,
PHB351016108,삼구4차,Sam-gu-4-cha,Samgu #4 Apartment,Samgu #4
PHB351016109,법원사거리,Beob-won-sa-geo-li,Court Intersection,
PHB351016110,북부장애인복지회관,Bug-bu-jang-ae-in-bog-ji-hoe-gwan,Bukbu Disabled Welfare Center,
PHB351016111,장량하수처리장,Jang-lyang-ha-su-cheo-li-jang,Jangnyang Sewage Treatment Plant,Jangnyang Sewage Treatment Plant
PHB351016112,장량하수처리장,Jang-lyang-ha-su-cheo-li-jang,Jangnyang Sewage Treatment Plant,Jangnyang Sewage Treatment Plant
PHB351016117,포항e편한세상,Po-hang-e-pyeon-han-se-sang,Pohang e-pyeonhansesang Apartment,
PHB351016118,포항e편한세상,Po-hang-e-pyeon-han-se-sang,Pohang e-pyeonhansesang Apartment,
PHB351016119,두산위브,Du-san-wi-beu,Doosan We've Apartment,Doosan We've
PHB351016120,두산위브,Du-san-wi-beu,Doosan We've Apartment,Doosan We've
PHB351016121,장량5단지,Jang-lyang-5-dan-ji,Jangnyang Apartment Complex #5,Jangnyang 5 Danji
PHB351016122,장량5단지,Jang-lyang-5-dan-ji,Jangnyang Apartment Complex #5,Jangnyang 5 Danji
PHB351016123,경북교육청문화원,Gyeong-bug-gyo-yug-cheong-mun-hwa-won,Gyeongbuk Office of Education Cultural Center,
PHB351016124,경북교육청문화원,Gyeong-bug-gyo-yug-cheong-mun-hwa-won,Gyeongbuk Office of Education Cultural Center,
PHB351016127,포항교육지원청,Po-hang-gyo-yug-ji-won-cheong,Pohang Office of Education,Pohang Office of Education
PHB351016128,포항교육지원청,Po-hang-gyo-yug-ji-won-cheong,Pohang Office of Education,Pohang Office of Education
PHB351016130,두산위브(무정차),Du-san-wi-beu(mu-jeong-cha),Doosan We’ve Apartment(non-stop),Doosan We’ve (Non-stop)
PHB351016133,북부장애인복지회관,Bug-bu-jang-ae-in-bog-ji-hoe-gwan,Bukbu Disabled Welfare Center,
PHB351016134,시티병원,Si-ti-byeong-won,CT Hospital,City Hospital
PHB351017001,환호해맞이그린빌,Hwan-ho-hae-maj-i-geu-lin-bil,Hwanho Haemaji Greenville Apartment,Hwanho Haemaji Green Ville
PHB351017002,환호해맞이그린빌,Hwan-ho-hae-maj-i-geu-lin-bil,Hwanho Haemaji Greenville Apartment,Hwanho Haemaji Green Ville
PHB351017003,환호공원,Hwan-ho-gong-won,Hwanho Park,Hwanho Park
PHB351017004,라메르웨딩컨벤션,La-me-leu-we-ding-keon-ben-syeon,La Mer Wedding Convention,
PHB351017005,라메르웨딩컨벤션,La-me-leu-we-ding-keon-ben-syeon,La Mer Wedding Convention,
PHB351017006,환호여중,Hwan-ho-yeo-jung,Hwanho Girls' Middle School,Hwanho Yeojung
PHB351017007,환호여중,Hwan-ho-yeo-jung,Hwanho Girls' Middle School,Hwanho Yeojung
PHB351017008,청소년수련관,Cheong-so-nyeon-su-lyeon-gwan,Youth Training Center,Youth Center
PHB351017009,청소년수련관,Cheong-so-nyeon-su-lyeon-gwan,Youth Training Center,Youth Center
PHB351017011,여남동,Yeo-nam-dong,Yeonnam-dong,
PHB351017012,해맞이그린빌2차,Hae-maj-i-geu-lin-bil-2-cha,Haemaji Greenville #2 Apartment,Haemaji Green Ville #2
PHB351017013,해맞이그린빌2차,Hae-maj-i-geu-lin-bil-2-cha,Haemaji Greenville #2 Apartment,Haemaji Green Ville #2
PHB351017015,여남동,Yeo-nam-dong,Yeonnam-dong,
PHB352018001,모곡마을,Mo-gog-ma-eul,Mogok Village,
PHB352018003,오류해수욕장,O-lyu-hae-su-yog-jang,Oryu Beach,Oryu Beach
PHB352018005,오류해수욕장,O-lyu-hae-su-yog-jang,Oryu Beach,Oryu Beach
PHB352018007,모곡마을,Mo-gog-ma-eul,Mogok Village,
PHB352018012,감포진성숯불가든,Gam-po-jin-seong-such-bul-ga-deun,Gampo Jinseong Charcoal Garden,Gampo Jinseong Charcoal Garden
PHB352018013,감포진성숯불가든,Gam-po-jin-seong-such-bul-ga-deun,Gampo Jinseong Charcoal Garden,Gampo Jinseong Charcoal Garden
PHB352018017,감포항,Gam-po-hang,Gampo Port,
PHB352018020,감포중학교,Gam-po-jung-hag-gyo,Gampo Middle School,
PHB352018021,감포가나안슈퍼,Gam-po-ga-na-an-syu-peo,Gampo Canaan Super,Gampo Canaan Super
PHB352018022,감포매일슈퍼,Gam-po-mae-il-syu-peo,Gampo Maeil Super,Gampo Maeil Super
PHB352018024,감포중학교,Gam-po-jung-hag-gyo,Gampo Middle School,
PHB352018025,감포초등학교,Gam-po-cho-deung-hag-gyo,Gampo Elementary School,Gampo Elementary School
PHB352018026,감포초등학교,Gam-po-cho-deung-hag-gyo,Gampo Elementary School,Gampo Elementary School
PHB352018027,오류4리,O-lyu-4-li,Oryu 4-ri,Oryu 4 Ri
PHB352018028,감포항,Gam-po-hang,Gampo Port,
PHB352018033,척사,Cheog-sa,Cheoksa,Cheoksa
PHB352018034,척사,Cheog-sa,Cheoksa,Cheoksa
PHB352019001,안강중학교,An-gang-jung-hag-gyo,Angang Middle School,
PHB352019002,안강중학교,An-gang-jung-hag-gyo,Angang Middle School,
PHB352019003,안강파출소,An-gang-pa-chul-so,Angang Police Box,Angang Police Office
PHB352019004,안강서부터미널(하),An-gang-seo-bu-teo-mi-neol(ha),Angang West Terminal(down),
PHB352019005,안강우방아파트,An-gang-u-bang-a-pa-teu,Angang Woobang Apartment,
PHB352019006,안강우방아파트,An-gang-u-bang-a-pa-teu,Angang Woobang Apartment,
PHB352019007,에덴아파트,E-den-a-pa-teu,Eden Apartment,
PHB352019008,에덴아파트,E-den-a-pa-teu,Eden Apartment,
PHB352019009,안강삼도타운,An-gang-sam-do-ta-un,Angang Samdo Town Apartment,
PHB352019010,안강삼도타운,An-gang-sam-do-ta-un,Angang Samdo Town Apartment,
PHB352019012,새터입구,Sae-teo-ib-gu,Saeteo Entrance,
PHB352019013,새터입구,Sae-teo-ib-gu,Saeteo Entrance,
PHB352019014,산대초등학교,San-dae-cho-deung-hag-gyo,Sandae Elementary School,
PHB352019015,산대초등학교,San-dae-cho-deung-hag-gyo,Sandae Elementary School,
PHB352019016,산대리입구,San-dae-li-ib-gu,Sandae-ri Entrance,
PHB352019017,산대리입구,San-dae-li-ib-gu,Sandae-ri Entrance,
PHB352019018,풍산금속,Pung-san-geum-sog,Poongsan Metal,
PHB352019020,안강우체국,An-gang-u-che-gug,Angang Post Office,
PHB352019021,안강동부터미널,An-gang-dong-bu-teo-mi-neol,Angang Eastern terminal,
PHB352019022,안강동부터미널,An-gang-dong-bu-teo-mi-neol,Angang Eastern terminal,
PHB352019023,새창마을,Sae-chang-ma-eul,Saechang Village,
PHB352019024,새창마을,Sae-chang-ma-eul,Saechang Village,
PHB352019025,흥덕왕릉,Heung-deog-wang-leung,Tomb of King Heungdeok,
PHB352019026,흥덕왕릉,Heung-deog-wang-leung,Tomb of King Heungdeok,
PHB352019027,육통리,Yug-tong-li,Yuktong-ri,
PHB352019028,육통리,Yug-tong-li,Yuktong-ri,
PHB352019029,안강북부초등학교,An-gang-bug-bu-cho-deung-hag-gyo,Angang Bukbu Elementary School,
PHB352019030,안강북부초등학교,An-gang-bug-bu-cho-deung-hag-gyo,Angang Bukbu Elementary School,
PHB352019031,노당2리,No-dang-2-li,Nodang 2-ri,
PHB352019032,노당2리,No-dang-2-li,Nodang 2-ri,
PHB352019033,노당SK주유소,No-dang-SK-ju-yu-so,Nodang SK Gas Station,
PHB352019034,노당SK주유소,No-dang-SK-ju-yu-so,Nodang SK Gas Station,
PHB352019035,노당1리,No-dang-1-li,Nodang 1-ri,
PHB352019036,노당1리,No-dang-1-li,Nodang 1-ri,
PHB352019037,노당화룡사,No-dang-hwa-lyong-sa,Nodang Hwaryongsa Temple,
PHB352019038,노당화룡사,No-dang-hwa-lyong-sa,Nodang Hwaryongsa Temple,
PHB352019039,달성다리,Dal-seong-da-li,Dalseong Bridge,
